Match_ID,Player_ID,Runs,Wickets,Strike_Rate,Match_Date
M04412,P3211,28,5,181.02,2025-01-15
M04413,P0341,83,3,62.55,2025-01-15
M04414,P3466,149,3,82.73,2025/03/10
M04415,P3227,64,6,176.99,2025-01-15
M04416,P0571,22,6,89.27,2025-01-15
M04417,P2755,142,4,73.79,15/02/2025
M04418,P2175,77,5,215.16,2025-01-15
M04419,P3131,143,6,118.83,15/02/2025
M04420,P0806,55,0,60.43,2025/03/10
M04421,P2168,31,3,164.97,Apr 12 2025
M04422,P3886,62,5,218.62,2025/03/10
M04423,P1299,107,0,153.0,15/02/2025
M04424,P0295,135,4,73.16,15/02/2025
M04425,P0086,105,1,177.61,Apr 12 2025
M04426,P3367,73,0,131.72,2025-01-15
M04427,P2614,57,6,54.94,15/02/2025
M04428,P1694,67,6,69.78,Apr 12 2025
M04429,P2489,61,3,136.15,2025/03/10
M04430,P3740,16,3,194.09,Apr 12 2025
M04431,P1122,3,6,91.45,15/02/2025
M04432,P3202,147,5,61.51,15/02/2025
M04433,P2698,45,2,73.79,15/02/2025
M04434,P3628,102,6,127.22,2025-01-15
M04435,P0717,97,4,90.87,2025/03/10
M04436,P2479,145,2,193.76,15/02/2025
M04437,P3836,47,2,81.45,Apr 12 2025
M04438,P3120,65,2,101.22,2025/03/10
M04439,P3114,63,6,206.71,Apr 12 2025
M04440,P3141,138,3,136.24,2025-01-15
M04441,P0305,79,6,215.09,15/02/2025
M04442,P0190,109,2,54.13,2025-01-15
M04443,P1313,143,3,131.41,2025/03/10
M04444,P1300,89,4,164.72,2025-01-15
M04445,P3158,99,5,201.09,Apr 12 2025
M04446,P2174,122,4,58.86,2025/03/10
M04447,P2364,25,5,75.83,2025/03/10
M04448,P1599,60,3,78.61,Apr 12 2025
M04449,P0732,101,3,173.22,15/02/2025
M04450,P0598,48,2,136.48,2025-01-15
M04451,P2193,1,1,155.82,2025/03/10
M04452,P2695,150,4,211.74,Apr 12 2025
M04453,P3153,58,5,127.41,15/02/2025
M04454,P2465,91,3,194.96,2025/03/10
M04455,P3128,88,0,145.94,15/02/2025
M04456,P1044,115,2,165.97,2025-01-15
M04457,P0264,122,5,86.82,Apr 12 2025
M04458,P3779,116,0,87.13,Apr 12 2025
M04459,P0608,90,3,212.83,Apr 12 2025
M04460,P3535,110,0,67.58,2025/03/10
M04461,P3884,142,2,174.15,15/02/2025
M04462,P0841,53,0,185.4,2025-01-15
M04463,P1481,101,1,55.45,15/02/2025
M04464,P2368,42,5,92.97,15/02/2025
M04465,P2095,119,1,213.46,15/02/2025
M04466,P3275,28,0,200.96,15/02/2025
M04467,P0341,43,5,125.03,Apr 12 2025
M04468,P1447,74,4,109.32,15/02/2025
M04469,P0011,120,1,51.12,Apr 12 2025
M04470,P3461,5,4,100.14,Apr 12 2025
M04471,P1038,17,3,165.92,15/02/2025
M04472,P2008,110,6,200.96,Apr 12 2025
M04473,P1337,16,1,156.2,2025/03/10
M04474,P1448,84,0,166.35,2025-01-15
M04475,P0076,93,0,55.5,2025-01-15
M04476,P2534,77,5,141.42,2025/03/10
M04477,P2909,32,1,122.98,15/02/2025
M04478,P0852,12,0,85.67,2025-01-15
M04479,P1851,34,1,90.91,2025-01-15
M04480,P0629,135,1,50.48,15/02/2025
M04481,P2743,69,5,74.2,2025/03/10
M04482,P0809,116,2,187.17,2025-01-15
M04483,P1781,146,1,194.4,2025-01-15
M04484,P3541,28,6,120.64,Apr 12 2025
M04485,P0906,31,3,192.84,Apr 12 2025
M04486,P2508,98,6,144.89,2025/03/10
M04487,P0038,63,1,195.88,2025/03/10
M04488,P1532,71,2,60.93,2025-01-15
M04489,P1596,25,3,116.46,Apr 12 2025
M04490,P0018,7,5,142.92,2025/03/10
M04491,P3231,84,4,54.67,2025/03/10
M04492,P2986,24,3,119.23,15/02/2025
M04493,P2377,105,6,167.86,2025-01-15
M04494,P2402,33,2,66.3,2025/03/10
M04495,P0025,81,6,53.09,Apr 12 2025
M04496,P2521,146,5,120.67,15/02/2025
M04497,P0501,84,6,77.61,2025/03/10
M04498,P1526,40,5,91.57,15/02/2025
M04499,P0546,141,0,105.14,15/02/2025
M04500,P1868,113,5,101.71,2025/03/10
M04501,P3774,69,5,59.74,2025/03/10
M04502,P2036,103,1,209.53,15/02/2025
M04503,P2441,93,0,181.17,2025-01-15
M04504,P0475,84,6,77.06,2025/03/10
M04505,P1309,129,5,124.02,15/02/2025
M04506,P1897,114,5,142.36,15/02/2025
M04507,P1647,10,1,64.02,Apr 12 2025
M04508,P1132,136,4,53.18,15/02/2025
M04509,P0082,65,2,186.4,2025-01-15
M04510,P2895,120,0,192.25,Apr 12 2025
M04511,P0277,79,6,203.19,15/02/2025
M04512,P2496,56,2,212.74,2025/03/10
M04513,P2835,75,5,174.24,15/02/2025
M04514,P0186,83,5,184.89,Apr 12 2025
M04515,P1815,82,3,134.31,2025-01-15
M04516,P0439,48,6,126.37,15/02/2025
M04517,P0076,78,6,106.33,Apr 12 2025
M04518,P0585,113,6,92.52,2025-01-15
M04519,P0360,99,0,143.41,2025/03/10
M04520,P2174,146,3,204.97,2025-01-15
M04521,P3269,27,2,162.08,15/02/2025
M04522,P0744,29,6,84.87,Apr 12 2025
M04523,P2906,133,4,182.06,2025-01-15
M04524,P0032,131,1,96.29,Apr 12 2025
M04525,P2789,18,1,164.18,15/02/2025
M04526,P0029,126,2,116.37,2025-01-15
M04527,P3033,29,5,91.89,Apr 12 2025
M04528,P2365,32,3,67.87,2025/03/10
M04529,P2851,100,0,205.1,15/02/2025
M04530,P0866,133,5,132.58,2025/03/10
M04531,P3615,37,4,112.13,Apr 12 2025
M04532,P2100,26,4,181.4,2025/03/10
M04533,P3179,60,4,129.46,15/02/2025
M04534,P0210,145,0,159.66,Apr 12 2025
M04535,P0972,127,4,98.38,2025/03/10
M04536,P3203,70,2,128.63,2025/03/10
M04537,P3562,79,2,68.75,2025-01-15
M04538,P1851,103,4,203.96,15/02/2025
M04539,P3047,109,1,115.55,2025/03/10
M04540,P1167,59,2,180.66,2025/03/10
M04541,P2327,27,5,116.47,2025/03/10
M04542,P1022,87,4,160.88,15/02/2025
M04543,P3773,132,2,212.32,2025-01-15
M04544,P1893,146,3,111.86,2025/03/10
M04545,P1846,129,6,87.9,Apr 12 2025
M04546,P1352,106,5,217.66,2025-01-15
M04547,P1550,122,4,102.6,15/02/2025
M04548,P1256,9,3,192.97,15/02/2025
M04549,P0233,113,5,163.89,Apr 12 2025
M04550,P1908,99,0,199.63,15/02/2025
M04551,P1296,6,5,156.49,Apr 12 2025
M04552,P2081,136,1,115.94,15/02/2025
M04553,P0609,48,1,171.63,2025/03/10
M04554,P1158,3,1,203.71,Apr 12 2025
M04555,P2383,150,4,107.81,2025/03/10
M04556,P2794,11,5,81.84,2025-01-15
M04557,P3134,35,6,166.17,Apr 12 2025
M04558,P1291,50,1,127.96,2025/03/10
M04559,P2845,84,6,70.21,Apr 12 2025
M04560,P0639,67,4,167.3,15/02/2025
M04561,P0573,32,1,95.53,Apr 12 2025
M04562,P0307,74,3,184.68,2025/03/10
M04563,P3630,8,4,91.31,2025/03/10
M04564,P1286,94,2,168.13,2025-01-15
M04565,P3741,38,0,56.96,2025-01-15
M04566,P1927,64,0,83.08,2025/03/10
M04567,P1088,92,4,96.6,Apr 12 2025
M04568,P3274,100,0,180.22,2025-01-15
M04569,P2257,144,1,207.62,2025-01-15
M04570,P2601,37,3,165.09,2025-01-15
M04571,P3452,107,2,55.04,Apr 12 2025
M04572,P0424,39,1,197.78,15/02/2025
M04573,P2688,6,2,115.65,2025/03/10
M04574,P1718,142,5,109.96,2025-01-15
M04575,P3838,65,2,112.85,2025/03/10
M04576,P2379,85,0,71.43,Apr 12 2025
M04577,P0870,85,3,51.12,Apr 12 2025
M04578,P1996,137,4,186.34,2025/03/10
M04579,P3781,55,1,159.85,Apr 12 2025
M04580,P1680,49,4,172.94,2025-01-15
M04581,P1077,105,0,54.97,15/02/2025
M04582,P2844,62,3,146.15,15/02/2025
M04583,P3884,108,4,52.95,15/02/2025
M04584,P0614,15,4,125.5,2025/03/10
M04585,P2772,5,3,67.71,2025-01-15
M04586,P1769,118,0,206.01,2025-01-15
M04587,P1396,27,1,56.57,15/02/2025
M04588,P2393,53,2,102.59,2025-01-15
M04589,P1873,111,4,130.86,15/02/2025
M04590,P3738,29,3,80.99,2025-01-15
M04591,P2258,49,5,90.4,15/02/2025
M04592,P2410,18,5,151.37,Apr 12 2025
M04593,P3208,37,0,50.42,2025/03/10
M04594,P0919,6,3,64.46,15/02/2025
M04595,P3767,106,0,197.2,15/02/2025
M04596,P3623,37,4,89.64,Apr 12 2025
M04597,P1821,71,1,127.19,2025-01-15
M04598,P1293,73,4,145.14,Apr 12 2025
M04599,P3012,138,4,201.15,15/02/2025
M04600,P3649,140,1,60.56,15/02/2025
M04601,P0618,40,5,162.24,2025-01-15
M04602,P0325,42,3,215.93,2025-01-15
M04603,P3693,74,2,120.71,Apr 12 2025
M04604,P1498,128,4,105.09,2025/03/10
M04605,P2012,104,0,193.59,Apr 12 2025
M04606,P3353,4,5,122.52,2025/03/10
M04607,P1803,39,5,156.7,2025/03/10
M04608,P0725,92,3,86.98,Apr 12 2025
M04609,P2847,64,3,134.12,2025/03/10
M04610,P0058,113,0,187.78,2025/03/10
M04611,P1707,81,3,129.58,2025-01-15
M04612,P1778,22,1,203.83,Apr 12 2025
M04613,P3774,39,4,102.07,Apr 12 2025
M04614,P2140,15,6,151.79,15/02/2025
M04615,P3661,102,5,172.32,Apr 12 2025
M04616,P1054,30,3,54.56,2025/03/10
M04617,P0803,126,0,159.73,Apr 12 2025
M04618,P0137,85,3,173.87,Apr 12 2025
M04619,P2224,131,0,185.13,2025-01-15
M04620,P2827,102,3,101.95,Apr 12 2025
M04621,P3564,147,6,112.51,2025-01-15
M04622,P0592,119,4,139.03,2025-01-15
M04623,P3605,44,6,179.5,2025/03/10
M04624,P0547,142,5,111.36,2025/03/10
M04625,P2754,69,0,192.54,2025-01-15
M04626,P0348,147,4,64.55,2025/03/10
M04627,P2279,5,4,124.8,2025-01-15
M04628,P1931,0,5,137.45,Apr 12 2025
M04629,P1991,26,2,78.99,Apr 12 2025
M04630,P1915,26,5,211.34,Apr 12 2025
M04631,P3388,73,0,98.45,15/02/2025
M04632,P1740,140,4,113.41,Apr 12 2025
M04633,P2446,97,3,168.9,2025/03/10
M04634,P1689,21,5,59.13,2025-01-15
M04635,P0376,8,6,147.01,2025-01-15
M04636,P0210,120,0,188.59,Apr 12 2025
M04637,P2275,92,0,173.51,2025-01-15
M04638,P1525,12,1,109.16,2025/03/10
M04639,P2316,121,1,166.63,15/02/2025
M04640,P2881,44,0,63.92,15/02/2025
M04641,P2540,120,2,203.76,Apr 12 2025
M04642,P1102,117,5,167.78,2025/03/10
M04643,P2622,58,6,151.85,2025/03/10
M04644,P2438,115,5,102.57,15/02/2025
M04645,P1420,38,3,162.73,2025/03/10
M04646,P2741,42,0,97.82,Apr 12 2025
M04647,P1165,28,2,182.36,15/02/2025
M04648,P1806,74,0,210.0,2025/03/10
M04649,P0381,48,1,127.96,15/02/2025
M04650,P3557,113,6,122.04,Apr 12 2025
M04651,P3038,146,6,183.17,Apr 12 2025
M04652,P1554,136,0,176.4,Apr 12 2025
M04653,P3143,1,6,140.13,2025/03/10
M04654,P2034,22,6,185.27,2025/03/10
M04655,P2453,11,6,111.74,2025/03/10
M04656,P2521,100,4,136.55,2025/03/10
M04657,P1118,150,4,55.93,2025-01-15
M04658,P0867,86,4,118.13,2025/03/10
M04659,P3009,11,5,110.43,2025/03/10
M04660,P1088,84,0,146.04,Apr 12 2025
M04661,P0857,46,2,113.56,15/02/2025
M04662,P1300,37,3,175.23,2025-01-15
M04663,P0399,29,0,167.55,2025-01-15
M04664,P3732,132,2,186.12,2025-01-15
M04665,P2189,64,3,165.16,2025/03/10
M04666,P2444,56,6,78.21,15/02/2025
M04667,P1463,147,3,70.02,15/02/2025
M04668,P0215,116,5,168.06,2025/03/10
M04669,P2840,136,0,199.19,2025-01-15
M04670,P3624,39,1,161.63,Apr 12 2025
M04671,P1085,39,2,154.75,Apr 12 2025
M04672,P2715,34,0,106.94,2025/03/10
M04673,P1215,139,6,77.87,Apr 12 2025
M04674,P3775,140,6,67.34,15/02/2025
M04675,P0264,72,3,215.2,2025/03/10
M04676,P2494,138,2,125.97,Apr 12 2025
M04677,P0021,75,1,149.26,Apr 12 2025
M04678,P0425,123,5,143.1,2025/03/10
M04679,P2795,121,6,199.53,2025-01-15
M04680,P1075,110,0,127.86,Apr 12 2025
M04681,P1377,137,0,187.47,2025/03/10
M04682,P3280,36,4,191.47,15/02/2025
M04683,P1736,114,6,210.27,Apr 12 2025
M04684,P2539,128,4,160.34,Apr 12 2025
M04685,P2416,138,4,128.37,Apr 12 2025
M04686,P1355,75,2,106.0,2025/03/10
M04687,P3619,115,6,100.13,2025-01-15
M04688,P0966,71,0,69.64,15/02/2025
M04689,P2958,148,5,217.23,Apr 12 2025
M04690,P3648,0,5,105.81,Apr 12 2025
M04691,P0746,116,2,162.79,2025-01-15
M04692,P2861,148,1,92.7,15/02/2025
M04693,P2114,6,0,76.04,2025/03/10
M04694,P3447,135,2,183.9,Apr 12 2025
M04695,P2475,62,3,172.19,2025/03/10
M04696,P1668,30,0,216.8,Apr 12 2025
M04697,P2271,102,1,169.89,15/02/2025
M04698,P3555,15,6,129.11,Apr 12 2025
M04699,P1374,64,4,55.14,2025/03/10
M04700,P0951,26,3,55.97,15/02/2025
M04701,P1842,76,1,92.17,15/02/2025
M04702,P3429,112,5,79.96,Apr 12 2025
M04703,P0277,137,3,158.08,15/02/2025
M04704,P1165,76,3,198.27,2025/03/10
M04705,P1714,48,6,60.65,2025-01-15
M04706,P0533,19,1,142.41,2025-01-15
M04707,P2014,139,6,81.62,Apr 12 2025
M04708,P2211,12,3,120.75,2025/03/10
M04709,P2855,76,2,155.84,2025/03/10
M04710,P2104,102,3,89.38,Apr 12 2025
M04711,P1336,75,0,138.89,2025-01-15
M04712,P0677,141,5,138.78,2025/03/10
M04713,P0572,19,1,205.53,Apr 12 2025
M04714,P1773,149,0,204.93,2025/03/10
M04715,P3417,69,3,150.19,2025/03/10
M04716,P0720,137,4,201.4,2025/03/10
M04717,P1840,9,2,76.2,15/02/2025
M04718,P0325,56,6,164.67,Apr 12 2025
M04719,P0374,42,1,176.78,2025-01-15
M04720,P0852,110,3,138.9,2025/03/10
M04721,P0520,113,6,177.33,Apr 12 2025
M04722,P0558,109,4,169.41,2025/03/10
M04723,P0763,120,1,139.96,Apr 12 2025
M04724,P0120,62,1,51.07,Apr 12 2025
M04725,P1839,143,1,191.3,Apr 12 2025
M04726,P0328,1,3,80.94,15/02/2025
M04727,P3375,56,2,158.41,2025/03/10
M04728,P3332,94,3,91.26,Apr 12 2025
M04729,P0711,49,5,71.94,Apr 12 2025
M04730,P2047,9,0,93.3,15/02/2025
M04731,P1392,135,2,169.97,Apr 12 2025
M04732,P0895,15,1,181.91,15/02/2025
M04733,P3054,32,1,143.63,Apr 12 2025
M04734,P3780,5,2,170.56,2025/03/10
M04735,P0172,39,2,108.17,2025/03/10
M04736,P3721,105,4,152.62,15/02/2025
M04737,P2371,115,3,160.37,2025/03/10
M04738,P0428,26,3,131.03,2025-01-15
M04739,P1474,149,3,158.4,2025/03/10
M04740,P1638,117,1,139.7,2025/03/10
M04741,P1557,2,2,213.86,2025/03/10
M04742,P2110,67,5,164.09,Apr 12 2025
M04743,P3057,58,1,81.86,15/02/2025
M04744,P2555,18,5,77.72,2025/03/10
M04745,P1443,136,3,206.06,Apr 12 2025
M04746,P0119,2,5,194.33,15/02/2025
M04747,P0980,67,2,149.06,2025/03/10
M04748,P0654,107,2,55.4,Apr 12 2025
M04749,P0099,142,4,104.92,2025-01-15
M04750,P0349,32,5,58.02,15/02/2025
M04751,P2359,130,0,167.95,15/02/2025
M04752,P2955,129,3,65.49,Apr 12 2025
M04753,P0589,139,1,92.12,Apr 12 2025
M04754,P2252,13,2,201.49,2025-01-15
M04755,P0157,138,5,52.87,2025-01-15
M04756,P1500,55,1,127.7,15/02/2025
M04757,P1336,103,3,53.6,Apr 12 2025
M04758,P2012,42,4,180.38,2025-01-15
M04759,P1306,97,2,153.39,2025/03/10
M04760,P1896,148,5,202.66,2025/03/10
M04761,P2027,87,4,108.35,2025/03/10
M04762,P1507,6,2,105.12,15/02/2025
M04763,P2820,99,1,145.73,2025-01-15
M04764,P1815,29,2,137.37,2025/03/10
M04765,P3677,19,4,88.12,2025/03/10
M04766,P3859,41,5,103.2,2025/03/10
M04767,P0588,15,3,202.02,15/02/2025
M04768,P3174,19,3,160.52,2025-01-15
M04769,P3579,17,4,156.96,15/02/2025
M04770,P0380,76,6,204.31,Apr 12 2025
M04771,P1210,75,2,75.32,15/02/2025
M04772,P0166,34,3,157.21,2025/03/10
M04773,P1898,51,0,137.19,15/02/2025
M04774,P1230,14,1,189.83,2025/03/10
M04775,P2799,61,1,172.99,2025-01-15
M04776,P3219,43,5,218.64,2025/03/10
M04777,P0040,44,4,84.05,Apr 12 2025
M04778,P0957,74,5,192.03,2025-01-15
M04779,P2359,64,0,79.92,2025-01-15
M04780,P3370,141,0,111.49,15/02/2025
M04781,P1449,122,4,103.89,2025-01-15
M04782,P2898,6,2,207.26,Apr 12 2025
M04783,P2490,64,0,73.17,15/02/2025
M04784,P3704,39,2,101.42,2025-01-15
M04785,P0354,141,4,64.78,2025-01-15
M04786,P0836,77,5,213.75,15/02/2025
M04787,P1074,128,5,112.37,2025-01-15
M04788,P0828,54,4,180.41,Apr 12 2025
M04789,P2835,45,3,122.68,Apr 12 2025
M04790,P0358,47,3,90.67,15/02/2025
M04791,P0476,29,1,54.41,15/02/2025
M04792,P2537,22,5,170.32,2025-01-15
M04793,P0917,10,0,99.3,2025/03/10
M04794,P2296,8,1,155.07,2025-01-15
M04795,P2278,139,5,139.81,2025-01-15
M04796,P2370,97,5,120.07,2025/03/10
M04797,P0647,48,0,190.17,2025-01-15
M04798,P2770,147,6,150.32,15/02/2025
M04799,P0288,55,1,104.56,15/02/2025
M04800,P0386,113,1,89.7,Apr 12 2025
M04801,P3609,102,3,59.15,2025/03/10
M04802,P3792,17,3,64.46,15/02/2025
M04803,P2830,140,4,65.68,2025-01-15
M04804,P3637,129,6,179.66,2025/03/10
M04805,P0147,82,6,197.36,2025-01-15
M04806,P0980,52,6,77.01,15/02/2025
M04807,P1116,67,4,112.54,2025-01-15
M04808,P2020,19,2,202.04,Apr 12 2025
M04809,P3154,100,2,59.87,Apr 12 2025
M04810,P1859,88,6,169.57,2025/03/10
M04811,P2898,117,1,88.44,Apr 12 2025
M04812,P3097,53,0,117.04,15/02/2025
M04813,P2713,127,5,135.65,2025-01-15
M04814,P0381,14,2,180.99,Apr 12 2025
M04815,P3469,7,1,179.15,Apr 12 2025
M04816,P3522,52,0,122.17,Apr 12 2025
M04817,P0094,3,2,150.95,2025/03/10
M04818,P1650,101,3,166.69,15/02/2025
M04819,P3528,35,6,92.13,Apr 12 2025
M04820,P0243,7,3,68.38,2025/03/10
M04821,P2142,2,6,54.49,Apr 12 2025
M04822,P3550,16,2,161.51,Apr 12 2025
M04823,P0811,63,1,86.75,15/02/2025
M04824,P3459,7,6,177.95,2025/03/10
M04825,P3644,136,6,133.46,2025/03/10
M04826,P3612,138,5,139.44,15/02/2025
M04827,P2553,43,1,129.58,2025-01-15
M04828,P3444,147,3,81.71,2025/03/10
M04829,P3742,138,6,167.72,2025/03/10
M04830,P2255,86,5,96.64,2025/03/10
M04831,P3565,28,1,155.44,2025-01-15
M04832,P3663,147,3,182.89,15/02/2025
M04833,P3766,79,4,196.53,15/02/2025
M04834,P1755,126,4,145.33,15/02/2025
M04835,P2244,125,1,117.38,15/02/2025
M04836,P0596,61,4,52.89,2025/03/10
M04837,P2847,60,3,93.41,2025/03/10
M04838,P2126,79,3,121.59,2025/03/10
M04839,P2119,110,5,131.53,2025/03/10
M04840,P0403,100,1,133.49,2025-01-15
M04841,P0534,9,3,88.76,Apr 12 2025
M04842,P1364,88,1,147.76,Apr 12 2025
M04843,P1637,9,0,94.23,2025/03/10
M04844,P0020,131,0,68.85,2025/03/10
M04845,P1037,20,2,124.7,2025-01-15
M04846,P2895,79,5,86.41,Apr 12 2025
M04847,P3653,17,0,120.39,Apr 12 2025
M04848,P0485,26,2,115.74,2025-01-15
M04849,P3522,50,3,62.94,15/02/2025
M04850,P1638,5,6,106.58,2025/03/10
M04851,P2906,69,3,215.13,2025/03/10
M04852,P0719,101,4,214.86,Apr 12 2025
M04853,P2075,65,6,210.32,15/02/2025
M04854,P2048,115,0,218.07,2025-01-15
M04855,P0813,74,6,165.03,2025/03/10
M04856,P1151,86,6,146.32,Apr 12 2025
M04857,P3228,108,0,51.51,2025-01-15
M04858,P3487,22,0,152.17,Apr 12 2025
M04859,P2636,35,1,134.41,15/02/2025
M04860,P0904,133,3,185.98,Apr 12 2025
M04861,P3716,68,5,71.37,2025-01-15
M04862,P2670,113,5,198.29,15/02/2025
M04863,P1600,135,1,140.96,2025-01-15
M04864,P3860,148,2,192.41,Apr 12 2025
M04865,P0088,149,1,93.97,2025-01-15
M04866,P1665,92,0,142.41,2025-01-15
M04867,P0775,105,6,167.84,2025/03/10
M04868,P3507,4,1,96.77,2025/03/10
M04869,P2302,69,1,198.17,Apr 12 2025
M04870,P3330,118,0,52.65,Apr 12 2025
M04871,P0708,124,4,106.22,2025/03/10
M04872,P3590,31,2,187.92,2025/03/10
M04873,P1045,72,4,177.3,Apr 12 2025
M04874,P2360,84,2,73.49,2025-01-15
M04875,P3039,121,6,168.2,2025/03/10
M04876,P3461,111,1,130.69,15/02/2025
M04877,P2051,1,0,69.08,2025-01-15
M04878,P2656,114,1,96.05,Apr 12 2025
M04879,P2376,72,5,177.71,15/02/2025
M04880,P0960,80,5,69.98,Apr 12 2025
M04881,P2915,54,4,88.75,15/02/2025
M04882,P1731,71,5,137.45,Apr 12 2025
M04883,P2943,23,5,212.44,2025-01-15
M04884,P0218,23,3,52.17,2025-01-15
M04885,P0514,72,5,161.54,Apr 12 2025
M04886,P1660,19,5,175.53,2025-01-15
M04887,P3508,69,6,219.84,2025/03/10
M04888,P2292,72,0,168.8,2025/03/10
M04889,P0712,62,2,171.32,15/02/2025
M04890,P3225,138,1,158.78,Apr 12 2025
M04891,P0693,136,6,130.22,2025/03/10
M04892,P3521,103,5,133.63,2025-01-15
M04893,P2702,53,0,206.11,Apr 12 2025
M04894,P3627,83,3,96.57,Apr 12 2025
M04895,P3894,120,0,190.75,2025/03/10
M04896,P2121,143,1,200.2,2025-01-15
M04897,P3424,134,6,217.94,Apr 12 2025
M04898,P0154,133,6,151.07,2025-01-15
M04899,P3819,0,3,173.71,2025-01-15
M04900,P0476,106,0,62.93,Apr 12 2025
M04901,P1056,65,3,171.14,2025-01-15
M04902,P0423,149,6,135.82,2025-01-15
M04903,P3106,147,3,111.75,2025/03/10
M04904,P0707,77,6,206.11,15/02/2025
M04905,P2997,132,4,195.86,2025/03/10
M04906,P2910,47,1,134.5,Apr 12 2025
M04907,P1198,143,5,192.59,Apr 12 2025
M04908,P1878,1,0,129.69,2025-01-15
M04909,P2591,37,2,91.18,2025/03/10
M04910,P3816,24,1,64.71,2025-01-15
M04911,P2256,41,6,78.22,Apr 12 2025
M04912,P2342,149,0,154.47,Apr 12 2025
M04913,P1688,4,1,141.99,2025/03/10
M04914,P3730,52,4,218.77,2025/03/10
M04915,P1882,16,3,102.26,15/02/2025
M04916,P0445,0,6,52.36,Apr 12 2025
M04917,P0040,5,3,57.93,15/02/2025
M04918,P1997,133,6,60.33,Apr 12 2025
M04919,P3765,111,6,187.29,15/02/2025
M04920,P0673,9,3,186.09,2025-01-15
M04921,P2338,131,1,96.4,2025/03/10
M04922,P2433,39,5,168.19,Apr 12 2025
M04923,P2015,77,4,124.84,Apr 12 2025
M04924,P3826,45,4,119.67,2025-01-15
M04925,P3492,121,6,98.69,2025/03/10
M04926,P3327,87,3,103.83,15/02/2025
M04927,P1750,120,3,111.28,2025/03/10
M04928,P0368,130,1,135.36,Apr 12 2025
M04929,P2401,69,3,131.03,2025/03/10
M04930,P0015,10,1,102.25,15/02/2025
M04931,P3092,38,0,81.6,15/02/2025
M04932,P1627,57,0,86.84,Apr 12 2025
M04933,P2717,65,2,79.21,2025/03/10
M04934,P1816,57,1,51.72,2025-01-15
M04935,P1891,66,6,179.3,Apr 12 2025
M04936,P0931,85,0,123.56,2025/03/10
M04937,P0601,38,2,129.05,Apr 12 2025
M04938,P1508,31,1,108.24,15/02/2025
M04939,P1976,147,4,217.19,2025-01-15
M04940,P2950,91,6,192.51,15/02/2025
M04941,P1637,104,4,208.22,15/02/2025
M04942,P0558,126,3,89.19,2025/03/10
M04943,P0531,38,4,210.43,Apr 12 2025
M04944,P0653,133,1,129.11,15/02/2025
M04945,P2037,45,1,107.29,15/02/2025
M04946,P0418,9,1,187.69,Apr 12 2025
M04947,P3378,13,0,142.35,2025/03/10
M04948,P0584,53,2,209.05,2025-01-15
M04949,P0838,114,0,95.41,15/02/2025
M04950,P0956,50,5,71.04,15/02/2025
M04951,P2185,71,2,117.77,2025-01-15
M04952,P0524,92,5,132.77,2025-01-15
M04953,P1104,118,1,124.78,2025/03/10
M04954,P3084,29,3,211.41,Apr 12 2025
M04955,P2214,4,5,156.73,2025/03/10
M04956,P1514,91,2,101.42,15/02/2025
M04957,P0393,94,3,163.17,15/02/2025
M04958,P1899,40,3,99.19,2025/03/10
M04959,P0845,37,5,190.06,15/02/2025
M04960,P2653,109,4,139.98,15/02/2025
M04961,P1078,33,4,218.65,15/02/2025
M04962,P2604,146,0,87.56,Apr 12 2025
M04963,P2514,119,5,164.26,15/02/2025
M04964,P2776,54,0,167.88,2025-01-15
M04965,P0975,42,0,150.96,2025/03/10
M04966,P3103,148,6,164.61,2025/03/10
M04967,P3269,92,6,63.72,2025-01-15
M04968,P0524,84,0,117.34,Apr 12 2025
M04969,P3592,134,3,158.44,2025-01-15
M04970,P1652,117,1,218.38,Apr 12 2025
M04971,P1711,120,0,198.04,Apr 12 2025
M04972,P1011,36,4,149.21,2025-01-15
M04973,P3648,0,1,139.72,15/02/2025
M04974,P1272,37,6,129.85,15/02/2025
M04975,P0626,26,2,109.92,Apr 12 2025
M04976,P0992,113,2,85.0,Apr 12 2025
M04977,P0934,65,4,107.26,2025/03/10
M04978,P0030,51,4,145.69,2025/03/10
M04979,P3228,73,3,111.59,2025/03/10
M04980,P0813,19,3,59.9,Apr 12 2025
M04981,P0890,8,0,75.43,2025-01-15
M04982,P0065,37,5,187.13,Apr 12 2025
M04983,P3851,52,3,164.15,15/02/2025
M04984,P2798,42,2,175.09,Apr 12 2025
M04985,P0840,47,1,211.0,15/02/2025
M04986,P1168,129,3,95.54,15/02/2025
M04987,P2452,16,3,163.48,2025-01-15
M04988,P3265,24,4,71.05,2025-01-15
M04989,P1239,140,4,123.23,2025-01-15
M04990,P3063,113,1,215.95,15/02/2025
M04991,P1694,79,2,207.08,Apr 12 2025
M04992,P3169,142,4,156.75,15/02/2025
M04993,P2722,120,4,110.76,2025/03/10
M04994,P2581,71,0,132.34,Apr 12 2025
M04995,P3257,14,6,188.74,2025-01-15
M04996,P2456,50,3,66.44,Apr 12 2025
M04997,P1199,93,5,211.43,2025-01-15
M04998,P0060,73,2,177.71,15/02/2025
M04999,P2932,69,3,124.01,2025/03/10
M05000,P1045,126,6,86.28,15/02/2025
M00001,P1371,15,1,84.72,2025/03/10
M00002,P3786,15,1,133.9,2025-01-15
M00003,P1417,18,3,151.69,2025-01-15
M00004,P3636,141,3,210.92,2025/03/10
